Date,Time,Away Team,Home Team,Channel
12/22/2025,TBD,So Indiana,Tennessee,SECN+
12/22/2025,13:00,NC Central,Oklahoma,SECN+
12/22/2025,13:00,Gardner-Webb,Wake Forest,ACCNX
12/22/2025,14:00,Utah,Arizona,ESPN+
12/22/2025,16:00,Seton Hall,Creighton,ESPN+
12/22/2025,18:30,Western Michigan,Ohio State,B1G+
12/28/2025,12:00,Wofford,Georgia Tech,ACC Network
12/28/2025,12:00,Providence,South Carolina,SEC Network
12/28/2025,12:00,Illinois,Purdue,BTN
12/28/2025,TBD,Stonehill,Vanderbilt,SECN+
12/28/2025,TBD,Samford,Mississippi State,SECN+
12/28/2025,13:00,Xavier,Seton Hall,ESPN+
12/28/2025,14:00,Stetson,Miami,ACC Network
12/28/2025,14:00,Furman,Florida,SECN+
12/28/2025,14:00,Hofstra,Kentucky,SECN+
12/28/2025,14:00,Southeastern Louisiana,Texas,SEC Network
12/28/2025,14:00,Rutgers,Michigan State,B1G+
12/28/2025,14:00,UCLA,Ohio State,BTN
12/28/2025,15:00,Rust College,Memphis,TBD
12/28/2025,15:00,Clemson,Chicago State,TBD
12/28/2025,15:00,Kansas City,Missouri,SECN+
12/28/2025,15:00,Alcorn State,Ole Miss,SECN+
12/28/2025,15:00,Arkansas State,Arkansas,SECN+
12/28/2025,16:00,Cornell,Stanford,TBD
12/28/2025,16:00,UConn,Butler,TNT
12/28/2025,16:00,Duke,Syracuse,ACC Network
12/28/2025,16:00,Penn State,Iowa,BTN
12/28/2025,17:00,Cal Poly,California,TBD
12/28/2025,18:00,Creighton,Georgetown,TBD
12/29/2025,TBD,Charleston So,Georgia,SECN+
12/29/2025,TBD,Jackson State,Auburn,SECN+
12/29/2025,TBD,Northwestern,Washington,B1G+
12/29/2025,16:00,Wisconsin,Maryland,B1G+
12/29/2025,17:00,Georgian Court University,Monmouth,TBD
12/29/2025,18:00,Pittsburgh,Notre Dame,ACC Network
12/29/2025,18:00,Minnesota,Indiana,B1G+
12/29/2025,19:00,Villanova,DePaul,ESPN+
12/29/2025,19:00,Columbia International,UNC Wilmington,TBD
12/29/2025,19:30,St. John's,Marquette,ESPN+
12/29/2025,20:00,North Carolina,Boston College,ACC Network
12/29/2025,21:00,Michigan,Oregon,FS1
12/30/2025,14:00,Tulane,UTSA,ESPN+
12/30/2025,15:00,Morgan State,Towson,TBD
12/30/2025,19:00,North Texas,Florida Atlantic,ESPN+
12/30/2025,19:00,Rice,South Florida,ESPN+
12/30/2025,19:00,North Carolina Wesleyan,Elon,TBD
12/30/2025,19:30,Wichita State,Tulsa,ESPN+
12/31/2025,12:00,Ohio State,Purdue,BTN
12/31/2025,12:00,Newberry College,North Carolina A&T,TBD
12/31/2025,TBD,Arizona State,Utah,ESPN+
12/31/2025,13:00,Georgetown,Seton Hall,ESPN+
12/31/2025,14:00,UCLA,Penn State,Peacock
12/31/2025,14:00,Iowa State,Houston,ESPN+
12/31/2025,14:00,Cincinnati,Kansas State,ESPN+
12/31/2025,15:00,UConn,Providence,Peacock
12/31/2025,15:00,Baylor,Oklahoma State,ESPN+
12/31/2025,15:00,Memphis,Charlotte,ESPN+
12/31/2025,21:00,Arizona,Colorado,TBD
